,Id,Title,Text,OriginalText,CreationDate
405,64714113,difference tff.learning.from_compiled_keras_model tff.learning.from_keras_model,"difference tff.learning.from_compiled_keras_model tff.learning.from_keras_model   in federated learn task , find two method :      and      I would like know well influence result ( accuracy , loss ) ? thank","difference between tff.learning.from_compiled_keras_model and tff.learning.from_keras_model  In federated learning task, I found those two method: 
 
 and 
 
 I would like to know which is better  and if it can influence on result (accuracy, loss) ?
Thanks 
",44141.49167
406,64750708,training loss test loss ?,"training loss test loss ?   in order manipulate metric model , would like know , see loss    loss    ? read :      training loss look much well evaluation loss : use Federated Averaging ( the optimization algorithm use Federated Learning Image Classification tutorial ) one need careful interpret metric nuance difference centralized model training . especially train loss , average many sequence step batch . mean one round , client may fit model local datum well ( obtain high accuracy ) , average update global model global model may still far away "" good "" , result low test accuracy . additionally , 10 round may few ; one original academic paper Federated Learning demonstrate least 20 round 99 % accuracy ( McMahan 2016 ) iid datum , 100 round non - iid datum .      so would like know well evaluation metrcis use code :      or one :      thank","Training loss or test loss?  In order to manipulate metrics of my model , I would like to know, I saw loss on   or loss on   ?
I read this : 
 
 Training loss looks much better than evaluation loss: when using Federated Averaging (the optimization algorithm used in the Federated Learning for Image Classification tutorial) one needs to be careful interpreting metrics as they have nuanced differences from centralized model training. Especially training loss, which is the average over many sequence steps or batches. This means after one round, each client may have fit the model to their local data very well (obtaining a high accuracy), but after averaging these updates into the global model the global model may still be far away from ""good"", resulting in a low test accuracy. Additionally, 10 rounds may be too few; one of the original academic papers on Federated Learning demonstrated at least 20 rounds until 99% accuracy (McMahan 2016) with IID data, and more than 100 rounds in with non-IID data. 
 
 So I would like to know which is better for evaluation metrcis using this code : 
 
 Or this one : 
 
 Thanks 
",44144.47361
407,64760396,load Fashion MNIST dataset tensorflow fedarate ?,"load Fashion MNIST dataset Tensorflow Fedarated ?   I work project Tensorflow federate . manage use library provide TensorFlow Federated Learning simulation order load , train , test dataset .    for example , load emnist dataset      and get data set return load_data ( ) instance tff.simulation . ClientData . interface allow iterate client ids allow select subset datum simulation .      I try load fashion_mnist dataset Keras perform federate operation :      but get error      because Keras return Tuple Numpy array instead tff.simulation . clientdata like before :      to sum up ,      be way create tuple element    Keras Tuple Numpy array ?      another solution come mind use    load manually appropriate file a format    order get   , problem can not find url fashion_mnist    file format mean something like train test :          my final goal make fashion_mnist dataset work TensorFlow federate learning .","How to load Fashion MNIST dataset in Tensorflow Fedarated?  I am working on a project with Tensorflow federated. I have managed to use the libraries provided by TensorFlow  Federated Learning simulations in order to load,  train, and test some datasets. 
 For example, i load the emnist dataset 
 
 and it got the data sets returned by load_data() as instances of tff.simulation.ClientData. This is an interface that allows me to iterate over client ids and allow me to select subsets of the data for simulations. 
 
 I am trying to load the fashion_mnist dataset with Keras to perform some federated operations: 
 
 but I get this error 
 
 because Keras returns a Tuple of Numpy arrays instead of a tff.simulation.ClientData like before: 
 
 To sum up, 
 
 Is any way to create tuple elements of   from Keras Tuple Numpy arrays? 
 
 Another solution that comes to my mind is to use the
  and load
manually the appropriate files in a format   in order to get the  , but my problem is that i cant find the url for fashion_mnist    file format i mean something like that for both train and test: 
 
 
 
 My final goal is to make the fashion_mnist dataset work with the TensorFlow federated learning. 
",44144.95278
408,74830029,limit usage thread pool TensorFlow - Federated ?,"limit usage thread pool TensorFlow - Federated ?   tff   start new thread , usage ( as TFF 0.42.0 ) optional ThreadPool parameter implementation single executor . case ?","Why is there only limited usage of thread pools in TensorFlow-Federated?  TFFs  start a new thread from , and the only usage (as of TFF 0.42.0) of the optional ThreadPool parameter is in the implementation of a single executor. Why is this the case? 
",44911.90486
409,74886418,can not install import tensorflow_federated colab,"can not install import tensorflow_federated colab   I want try simple federate learn example python . it , need import tensorflow_federated package .      here stack trace      how resolve error ?   btw , read forum problem might resolve update python version , however still exist despite update v3.9   full stack trace follow ( I submit screenshot misinterpret stackoverflow quote code right format )","Cannot install and import tensorflow_federated in colab  I want to try a simple federated learning example in python. For it, I need to import tensorflow_federated package. 
 
 Here is the stack trace 
 
 How should I resolve this error? 
BTW, I read in a forum that the problem might be resolved by updating the python version, however it still exists despite I updated it to v3.9 
The full stack trace is as follows (I had to submit a screenshot of it was misinterpreted by stackoverflow as some quotes and codes that are not in the right format)
 
",44917.3875
410,74985672,typeerror import tensorflow_federate,"typeerror import tensorflow_federate   I ve try import tensorflow_federate stumble across error . extensively search internet yet find anyone encounter same :      the return follow , anyone experience anything similar :  ","TypeError when importing tensorflow_federated  Ive been trying to import TensorFlow_federated but have stumbled across an error. After extensively searching the Internet I am yet to find anyone who has encountered the same: 
 
 The above returns the following, has anyone experienced anything similar: 
 
",44928.75139
411,64791796,Linear regression use tf.data federate core api datum remote execution client,"Linear regression use tf.data federate core api datum remote execution client   I m try demonstration federate learn tff . I ve get far error message get confusing . important part want demostrate datum remote engine , use    could find anything similar tutorial . I ve manage mini experiment datum read remote site , can not get large example work .    currently complain p = x w + b , believe x federated_value . I ve try many many variation can not get work . Salary.csv tutorial   ","Linear regression using tf.data with federated core API and data on remote execution client  Im trying to do a demonstration of federated learning with tff. And Ive got this far but the error messages I get are just too confusing. The important part is that I want to demostrate that the data is in the remote engine, which is why I use the   and I could not find anything similar in any tutorial. Ive managed to do a mini experiment where data was read in the remote site, but I cant get this larger example to work. 
 Currently it complains about p = x * w + b, I believe because x is not a federated_value. But Ive tried many many variations and just cant get it to work. The Salary.csv is from a tutorial here  
 
",44146.75417
412,64959332,write proper dataset_fn tff.simulation . fileperuserclientdata ?,"write proper dataset_fn tff.simulation . fileperuserclientdata ?   I m currently implement federate learning use   .    because dataset large , split many npy file , I m currently put dataset together use .    this I m try do      however , seem work well ,    callback function tensor dtype string . value    be :     instead contain path   , tensor seem contain error message ? something wrong ? write proper dataset_fn    use npy file ?    EDIT : error log . error really related question I m ask , find call function :  ","How to write a proper dataset_fn in tff.simulation.FilePerUserClientData?  Im currently implementing federated learning using  . 
 Because the dataset is very large, we split it into many npy files, and Im currently putting the dataset together using . 
 This is what Im trying to do 
 
 However, it doesnt seem to work well, the   in the callback function has is a tensor with dtype of string. The value of   is:  
 Instead of containing a path in  , the tensor seems to contains error messages? Am I doing something wrong? How can I write a proper dataset_fn for   using npy files? 
 EDIT :
Here is the error log. The error itself is not really related to the question Im asking, but you can find the called functions: 
 
",44157.8625
413,64962547,convert CSV file datum federate datum,convert CSV file datum federate datum   I try convert CSV dataset federate datum . please find code error get run code    code : import collection      error : ---------------------------------------------------------------------------  ,"Converting CSV file data into federated data  I am trying to convert my CSV dataset into a federated data. Please find the code and the error I am getting while I am running my code 
 code: import collections 
 
 Error: --------------------------------------------------------------------------- 
 
",44158.18472
414,64970504,TensorFlow federate : tune non - iidness federate dataset ?,"TensorFlow federate : tune non - iidness federate dataset ?   I test algorithm TensorFlow Federated ( TFF ) . regard , would like test compare federate dataset different "" level "" datum heterogeneity , i.e. non - iidness .    hence , would like know whether way control tune "" level "" non - iidness specific federate dataset , automatic semi - automatic fashion , e.g. mean TFF APIs traditional TF API ( maybe inside Dataset util ) .    to practical : instance , emnist federate dataset provide TFF 3383 client one handwritten character . however , local dataset seem quite balanced term number local example term represent class ( all class be , less , represent locally ) . would like federate dataset ( e.g. , start TFFs EMNIST one ) be :      patologically non - iid , example client hold one class N class ( always refer classification task ) . purpose    . so , use federate dataset one already provide TFF ? ;    Unbalanced term amount local example ( e.g. , one client 10 example , another one 100 example ) ;    both possibility ;      how proceed inside TFF framework prepare federate dataset characteristic ?    should stuff hand ? advice automate process ?    an additional question : paper , Hsu et al . , exploit Dirichlet distribution synthesize population non - identical client , use   concentration parameter   control identicalness among client . seem wasy - to - tune way produce dataset different level heterogeneity . advice implement strategy ( or similar one ) inside tff framework , TensorFlow ( Python ) consider simple dataset EMNIST , would useful too .    thank lot .","TensorFlow Federated: How to tune non-IIDness in federated dataset?  I am testing some algorithms in TensorFlow Federated (TFF). In this regard, I would like to test and compare them on the same federated dataset with different ""levels"" of data heterogeneity, i.e. non-IIDness. 
 Hence, I would like to know whether there is any way to control and tune the ""level"" of non-IIDness in a specific federated dataset, in an automatic or semi-automatic fashion, e.g. by means of TFF APIs or just traditional TF API (maybe inside the Dataset utils). 
 To be more practical: for instance, the EMNIST federated dataset provided by TFF has 3383 clients with each one of them having their handwritten characters. However, these local dataset seems to be quite balanced in terms of number of local examples and in terms of represented classes (all classes are, more or less, represented locally).
If I would like to have a federated dataset (e.g., starting by the TFFs EMNIST one) that is: 
 
 Patologically non-IID, for example having clients that hold only one class out of N classes (always referring to a classification task). Is this the purpose of   . If so, how should I use it from a federated dataset such as the ones already provided by TFF?; 
 Unbalanced in terms of the amount of local examples (e.g., one client has 10 examples, another one has 100 examples); 
 Both the possibilities; 
 
 how should I proceed inside the TFF framework to prepare a federated dataset with those characteristics? 
 Should I do all the stuff by hand? Or do some of you have some advices to automate this process? 
 An additional question: in this paper , by Hsu et al., they exploit the Dirichlet distribution to synthesize a population of non-identical clients, and they use a  concentration parameter  to control the identicalness among clients. This seems an wasy-to-tune way to produce datasets with different levels of heterogeneity. Any advice about how to implement this strategy (or a similar one) inside the TFF framework, or just in TensorFlow (Python) considering a simple dataset such as the EMNIST, would be very useful too. 
 Thank you a lot. 
",44158.60833
415,65071335,tensorflow - federate 0.17.0 totally GPU GPU CPU ?,"tensorflow - federate 0.17.0 totally GPU GPU CPU ?   I would like know new version TFF ( 0.17.0 ) completely GPU ? old version , find TFF run CPU GPU .","Tensorflow-federated 0.17.0 is totally GPU or GPU and CPU?  I would like to know if new version of TFF (0.17.0) is completely GPU ? because on old version, I find that TFF run CPU and GPU . 
",44165.41181
416,65178310,customized aggregation algorithm gradient update tensorflow federate,"customized aggregation algorithm gradient update tensorflow federate   I try implement   . basically want sum per client loss compare previous epoch . constituent layer model compare KL divergence weight server client model get layer specific parameter update softmax decide whether adaptive update normal FedAvg approach need .    the algorithm follows-     I try make use code   build custom federate avg process . get basic understanding tf.computation tff.computation involve . get need make change orchestration logic run_one_round function basically manipulate client output adaptive averaging instead vanilla federate averaging .   tf.computation function basically return value need i.e weights_delta ( can use client base model weight ) , model_output(which use calculate loss ) .    but sure exactly make change .      I want make use server model weight use server_state object . want calculate KL divergence weight server model client model per layer . use relative weight aggregate client weight instead vanilla federate averaging . instead use tff.federated_mean wish use different strategy basically adaptive one base algorithm above .    need suggestion go implement this . basically want :   1)sum value client loss .   2)calculate KL divergence per layerbasis client server determine whether use adaptive optimization FedAvg .     also way manipulate value python value helpful debugging purpose ( try use tf.print helpful either ) . thank !","Customized aggregation algorithm for gradient updates in tensorflow federated  I have been trying to implement this  . Basically what I want to do is sum the per client loss and compare the same with previous epoch. Then for each constituent layer of the model compare the KL divergence between the weights of the server and the client model to get the layer specific parameter updates and then doing a softmax and  to decide whether an adaptive update or a normal FedAvg approach is needed. 
 The algorithm is as follows-
 
 I tried to make use of the code   to build a custom federated avg process. I got the basic understanding that there are some tf.computations and some tff.computations which are involved. I get that I need to make changes in the orchestration logic in the run_one_round function and basically manipulate the client outputs to do adaptive averaging instead of the vanilla federated averaging. The   tf.computation function  basically returns all the values that I need i.e the weights_delta (can be used for client based model weights), model_output(which can be used to calculate the loss). 
 But I am not sure where exactly I should make the changes. 
 
 I want to make use of the server model weights using server_state object.
I want to calculate the KL divergence between the weights of server model and each clients model per layer. Then use a relative weight to aggregate the client weights instead of vanilla federated averaging.
Instead of using tff.federated_mean I wish to use a different strategy basically an adaptive one based on the algorithm above.
 
So I needed some suggestions on how to go about implementing this.
Basically what I want to do is : 
1)Sum all the values of client losses. 
2)Calculate the KL divergence per layerbasis of all the clients with server and then determine whether to use adaptive optimization or FedAvg.  
 Also is there a way to manipulate this value as a python value which will be helpful for debugging purposes( I tried to use tf.print but that was not helpful either). Thanks! 
",44172.35625
417,65273151,initialize model certain weight ?,"initialize model certain weight ?   I use example "" stateful_client "" tensorflow - federate example . want use pretraine model weight initialize model . use function   . seem work . validation accuracy first round still low . solve problem ?  ","How to initialize the model with certain weights?  I am using the example ""stateful_clients"" in tensorflow-federated examples. I want to use my pretrained model weights to initialize the model. I use the function  . But it seems that it doesnt work. The validation accuracy in the first round is still low. How can I solve the problem? 
 
",44178.29028
418,65274580,load serverstate.optimizer_state continue train Tensorflow Federated,"load serverstate.optimizer_state continue train Tensorflow Federated   do tff way save load optimizer state similar model weight . model weight      function , way save load optimizer state especially use server side optimizer SGD .    I could find anything save load state optimizer .","How to load ServerState.optimizer_state to continue training in Tensorflow Federated  Does TFF have any way to save and load optimizer state similar to model weights. For model weights there are   and   functions, Is there a way to save and load optimizer state especially when using server side optimizer other than SGD. 
 I could not find anything to save and load state of optimizer. 
",44178.43958
419,65411118,possible send different subset weight different client ?,"possible send different subset weight different client ?   I m try use tensorflow - federate select different subset weight server send client . client would train send back train weight . server aggregate result start new communication round .    the main problem can not access numpy version weight therefore know access subset layer . try use tf.gather_nd tf.tensor_scatter_nd_update perform selection update , work tensor , list tensor ( as server_state tensorflow - federate ) .    do anyone hint solve problem ? even possible send   different   weight client ?","Is it possible to send different subset of weights to different clients?  Im trying to use tensorflow-federated to select different subset of weights at the server and send them to the clients. The clients then would train and send back the trained weights. The server aggregates the results and starts a new communication round. 
 The main problem is that I cannot access the numpy version of the weights and therefore I dont know how to access a subset of them for each layer. I tried using tf.gather_nd and tf.tensor_scatter_nd_update to perform selection and update, but they only work for tensors, and not lists of tensors (as the server_state is in tensorflow-federated). 
 Does anyone have any hint to solve this problem? Is it even possible to send  different  weights to each client? 
",44187.63194
420,65434193,Multi - GPU TFF simulation error detect dataset reduce op multi - GPU TFF simulation,"Multi - GPU TFF simulation error detect dataset reduce op multi - GPU TFF simulation   I run code emotion detection model use Tensorflow Federated simulation . code work perfectly fine use cpu only . however , receive error trying run TFF GPU .      what error fix it ? try search many place find answer .    here call stack help . long pasted link :     EDIT :    here code contain iterative_process      here code make_federated_data  ","Multi-GPU TFF simulation errors Detected dataset reduce op in multi-GPU TFF simulation  I ran my code for an emotion detection model using Tensorflow Federated simulation. My code work perfectly fine using CPUs only. However, I received this error when trying to run TFF with GPU. 
 
 What is this error about and how can I fix it? I tried to search many places but found no answer. 
 Here is the call stack if it help. It is very long so I pasted into this link:  
 EDIT: 
 Here is the code containing iterative_process 
 
 Here is the code for make_federated_data 
 
",44189.21042
421,65447819,add metric compute performance,"add metric compute performance   I use TFF version 0.12.0 order compute performance model , would like add ( with accuracy ) sensitivity specificity metric ,      I find error :      so add metric tensorflow federate thank","Add other metrics to compute performance  I use TFF version 0.12.0
In order to compute performance of model, I would like to add (with accuracy ) sensitivity and specificity metrics, 
 
 I found this error: 
 
 So how can I add metrics  in Tensorflow federated
Thanks 
",44190.49306
422,65458032,TFF : split datum client,"TFF : split data client   why federated learn task , split dataset train , test validation , make train test .","TFF: How split data of each client  Why in the federated learning task, we dont split our dataset to train, test and validation, we make only train and test . 
",44191.65486
423,65471612,tensorflow_federate attribute namedtupletype,"tensorflow_federate attribute namedtupletype   I follow code   try run file same_OR.py    I also place input file "" initial_model_parameters.txt "" datum folder "" MNIST_data "" folder      I instal tensor flow federate command      and line also underlie red color      when tried execute go error      file "" same_OR.py "" , line 94 , BATCH_TYPE = tff . namedtupletype ( [ AttributeError : module tensorflow_federate attribute NamedTupleType      where problem ? anyone help ?","tensorflow_federated has no attribute NamedTupleType  I am following this code  and trying to run the file same_OR.py 
 I also place input file ""initial_model_parameters.txt""  and data folder ""MNIST_data"" in same folder 
 
 I installed tensor flow federated with this command 
 
 and this line is also underlied with red color 
 
 when i tried to execute go this error 
 
 File ""same_OR.py"", line 94, in 
BATCH_TYPE = tff.NamedTupleType([ AttributeError: module tensorflow_federated has no attribute NamedTupleType 
 
 where is the problem? anyone can help? 
",44192.99792
